departamento,provincia,distrito,id,costo_despacho_sin_recojo,costo_despacho_con_recojo,dias_despacho
Huánuco,Huánuco,Yarumayo,914,24,25,8
Huánuco,Huánuco,Pillco Marca,915,24,25,8
Huánuco,Huánuco,Yacus,916,24,25,8
Huánuco,Huánuco,San Pablo de Pillao,917,24,25,8
Huánuco,Ambo,Ambo,918,24,25,8
Huánuco,Ambo,Cayna,919,24,25,8
Huánuco,Ambo,Colpas,920,24,25,8
Huánuco,Ambo,Conchamarca,921,24,25,8
Huánuco,Ambo,Huacar,922,24,25,8
Huánuco,Ambo,San Francisco,923,24,25,8
Huánuco,Ambo,San Rafael,924,24,25,8
Huánuco,Ambo,Tomay Kichwa,925,24,25,8
Huánuco,Dos de Mayo,La Unión,926,24,25,8
Huánuco,Dos de Mayo,Chuquis,927,24,25,8
Huánuco,Dos de Mayo,Marías,928,24,25,8
Huánuco,Dos de Mayo,Pachas,929,24,25,8
Huánuco,Dos de Mayo,Quivilla,930,24,25,8
Huánuco,Dos de Mayo,Ripan,931,24,25,8
Huánuco,Dos de Mayo,Shunqui,932,24,25,8
Huánuco,Dos de Mayo,Sillapata,933,24,25,8
Huánuco,Dos de Mayo,Yanas,934,24,25,8
Huánuco,Huacaybamba,Huacaybamba,935,24,25,8
Huánuco,Huacaybamba,Canchabamba,936,24,25,8
Huánuco,Huacaybamba,Cochabamba,937,24,25,8
Huánuco,Huacaybamba,Pinra,938,24,25,8
Huánuco,Huamalíes,Llata,939,24,25,8
Huánuco,Huamalíes,Arancay,940,24,25,8
Huánuco,Huamalíes,Chavín de Pariarca,941,24,25,8
Huánuco,Huamalíes,Jacas Grande,942,24,25,8
Huánuco,Huamalíes,Jircan,943,24,25,8
Huánuco,Huamalíes,Miraflores,944,24,25,8
Huánuco,Huamalíes,Monzón,945,24,25,8
Huánuco,Huamalíes,Punchao,946,24,25,8
Huánuco,Huamalíes,Puños,947,24,25,8
Huánuco,Huamalíes,Singa,948,24,25,8
Huánuco,Huamalíes,Tantamayo,949,24,25,8
Huánuco,Leoncio Prado,Rupa-Rupa,950,24,25,8
Huánuco,Leoncio Prado,Daniel Alomía Robles,951,24,25,8
Huánuco,Leoncio Prado,Hermílio Valdizan,952,24,25,8
Huánuco,Leoncio Prado,José Crespo y Castillo,953,24,25,8
Huánuco,Leoncio Prado,Luyando,954,24,25,8
Huánuco,Leoncio Prado,Mariano Damaso Beraun,955,24,25,8
Huánuco,Leoncio Prado,Pucayacu,956,24,25,8
Huánuco,Leoncio Prado,Castillo Grande,957,24,25,8
Huánuco,Marañón,Huacrachuco,958,24,25,8
Huánuco,Marañón,Cholon,959,24,25,8
Huánuco,Marañón,San Buenaventura,960,24,25,8
Huánuco,Marañón,La Morada,961,24,25,8
Huánuco,Marañón,Santa Rosa de Alto Yanajanca,962,24,25,8
Huánuco,Pachitea,Panao,963,24,25,8
Huánuco,Pachitea,Chaglla,964,24,25,8
Huánuco,Pachitea,Molino,965,24,25,8
Huánuco,Pachitea,Umari,966,24,25,8
Huánuco,Puerto Inca,Puerto Inca,967,24,25,8
Huánuco,Puerto Inca,Codo del Pozuzo,968,24,25,8
Huánuco,Puerto Inca,Honoria,969,24,25,8
Huánuco,Puerto Inca,Tournavista,970,24,25,8
Huánuco,Puerto Inca,Yuyapichis,971,24,25,8
Huánuco,Lauricocha,Jesús,972,24,25,8
Huánuco,Lauricocha,Baños,973,24,25,8
Huánuco,Lauricocha,Jivia,974,24,25,8
Huánuco,Lauricocha,Queropalca,975,24,25,8
Huánuco,Lauricocha,Rondos,976,24,25,8
Huánuco,Lauricocha,San Francisco de Asís,977,24,25,8
Huánuco,Lauricocha,San Miguel de Cauri,978,24,25,8
Huánuco,Yarowilca,Chavinillo,979,24,25,8
Huánuco,Yarowilca,Cahuac,980,24,25,8
Huánuco,Yarowilca,Chacabamba,981,24,25,8
Huánuco,Yarowilca,Aparicio Pomares,982,24,25,8
Huánuco,Yarowilca,Jacas Chico,983,24,25,8
Huánuco,Yarowilca,Obas,984,24,25,8
Huánuco,Yarowilca,Pampamarca,985,24,25,8
Huánuco,Yarowilca,Choras,986,24,25,8
Ica,Ica,Ica,987,24,25,8
Ica,Ica,La Tinguiña,988,24,25,8
Ica,Ica,Los Aquijes,989,24,25,8
Ica,Ica,Ocucaje,990,24,25,8
Ica,Ica,Pachacutec,991,24,25,8
Ica,Ica,Parcona,992,24,25,8
Ica,Ica,Pueblo Nuevo,993,24,25,8
Ica,Ica,Salas,994,24,25,8
Ica,Ica,San José de Los Molinos,995,24,25,8
Ica,Ica,San Juan Bautista,996,24,25,8
Ica,Ica,Santiago,997,24,25,8
Ica,Ica,Subtanjalla,998,24,25,8
Ica,Ica,Tate,999,24,25,8
Ica,Ica,Yauca del Rosario,1000,24,25,8
Ica,Chincha,Chincha Alta,1001,24,25,8
Ica,Chincha,Alto Laran,1002,24,25,8
Ica,Chincha,Chavin,1003,24,25,8
Ica,Chincha,Chincha Baja,1004,24,25,8
Ica,Chincha,El Carmen,1005,24,25,8
Ica,Chincha,Grocio Prado,1006,24,25,8
Ica,Chincha,Pueblo Nuevo,1007,24,25,8
Ica,Chincha,San Juan de Yanac,1008,24,25,8
Ica,Chincha,San Pedro de Huacarpana,1009,24,25,8
Ica,Chincha,Sunampe,1010,24,25,8
Ica,Chincha,Tambo de Mora,1011,24,25,8
Ica,Nasca,Nasca,1012,24,25,8
Ica,Nasca,Changuillo,1013,24,25,8
Ica,Nasca,El Ingenio,1014,24,25,8
Ica,Nasca,Marcona,1015,24,25,8
Ica,Nasca,Vista Alegre,1016,24,25,8
Ica,Palpa,Palpa,1017,24,25,8
Ica,Palpa,Llipata,1018,24,25,8
Ica,Palpa,Río Grande,1019,24,25,8
Ica,Palpa,Santa Cruz,1020,24,25,8
Ica,Palpa,Tibillo,1021,24,25,8
Ica,Pisco,Pisco,1022,24,25,8
Ica,Pisco,Huancano,1023,24,25,8
Ica,Pisco,Humay,1024,24,25,8
Ica,Pisco,Independencia,1025,24,25,8
Ica,Pisco,Paracas,1026,24,25,8
Ica,Pisco,San Andrés,1027,24,25,8
Ica,Pisco,San Clemente,1028,24,25,8
Ica,Pisco,Tupac Amaru Inca,1029,24,25,8
Junín,Huancayo,Huancayo,1030,24,25,8
Junín,Huancayo,Carhuacallanga,1031,24,25,8
Junín,Huancayo,Chacapampa,1032,24,25,8
Junín,Huancayo,Chicche,1033,24,25,8
Junín,Huancayo,Chilca,1034,24,25,8
Junín,Huancayo,Chongos Alto,1035,24,25,8
Junín,Huancayo,Chupuro,1036,24,25,8
Junín,Huancayo,Colca,1037,24,25,8
Junín,Huancayo,Cullhuas,1038,24,25,8
Junín,Huancayo,El Tambo,1039,24,25,8
Junín,Huancayo,Huacrapuquio,1040,24,25,8
Junín,Huancayo,Hualhuas,1041,24,25,8
Junín,Huancayo,Huancan,1042,24,25,8
Junín,Huancayo,Huasicancha,1043,24,25,8
Junín,Huancayo,Huayucachi,1044,24,25,8
Junín,Huancayo,Ingenio,1045,24,25,8
Junín,Huancayo,Pariahuanca,1046,24,25,8
Junín,Huancayo,Pilcomayo,1047,24,25,8
Junín,Huancayo,Pucara,1048,24,25,8
Junín,Huancayo,Quichuay,1049,24,25,8
Junín,Huancayo,Quilcas,1050,24,25,8
Junín,Huancayo,San Agustín,1051,24,25,8
Junín,Huancayo,San Jerónimo de Tunan,1052,24,25,8
Junín,Huancayo,Saño,1053,24,25,8
Junín,Huancayo,Sapallanga,1054,24,25,8
Junín,Huancayo,Sicaya,1055,24,25,8
Junín,Huancayo,Santo Domingo de Acobamba,1056,24,25,8
Junín,Huancayo,Viques,1057,24,25,8
Junín,Concepción,Concepción,1058,24,25,8
Junín,Concepción,Aco,1059,24,25,8
Junín,Concepción,Andamarca,1060,24,25,8
Junín,Concepción,Chambara,1061,24,25,8
Junín,Concepción,Cochas,1062,24,25,8
Junín,Concepción,Comas,1063,24,25,8
Junín,Concepción,Heroínas Toledo,1064,24,25,8
Junín,Concepción,Manzanares,1065,24,25,8
Junín,Concepción,Mariscal Castilla,1066,24,25,8
Junín,Concepción,Matahuasi,1067,24,25,8
Junín,Concepción,Mito,1068,24,25,8
Junín,Concepción,Nueve de Julio,1069,24,25,8
Junín,Concepción,Orcotuna,1070,24,25,8
Junín,Concepción,San José de Quero,1071,24,25,8
Junín,Concepción,Santa Rosa de Ocopa,1072,24,25,8
Junín,Chanchamayo,Chanchamayo,1073,24,25,8
Junín,Chanchamayo,Perene,1074,24,25,8
Junín,Chanchamayo,Pichanaqui,1075,24,25,8
Junín,Chanchamayo,San Luis de Shuaro,1076,24,25,8
Junín,Chanchamayo,San Ramón,1077,24,25,8
Junín,Chanchamayo,Vitoc,1078,24,25,8
Junín,Jauja,Jauja,1079,24,25,8
Junín,Jauja,Acolla,1080,24,25,8
Junín,Jauja,Apata,1081,24,25,8
Junín,Jauja,Ataura,1082,24,25,8
Junín,Jauja,Canchayllo,1083,24,25,8
Junín,Jauja,Curicaca,1084,24,25,8
Junín,Jauja,El Mantaro,1085,24,25,8
Junín,Jauja,Huamali,1086,24,25,8
Junín,Jauja,Huaripampa,1087,24,25,8
Junín,Jauja,Huertas,1088,24,25,8
Junín,Jauja,Janjaillo,1089,24,25,8
Junín,Jauja,Julcán,1090,24,25,8
Junín,Jauja,Leonor Ordóñez,1091,24,25,8
Junín,Jauja,Llocllapampa,1092,24,25,8
Junín,Jauja,Marco,1093,24,25,8
Junín,Jauja,Masma,1094,24,25,8
Junín,Jauja,Masma Chicche,1095,24,25,8
Junín,Jauja,Molinos,1096,24,25,8
Junín,Jauja,Monobamba,1097,24,25,8
Junín,Jauja,Muqui,1098,24,25,8
Junín,Jauja,Muquiyauyo,1099,24,25,8
Junín,Jauja,Paca,1100,24,25,8
Junín,Jauja,Paccha,1101,24,25,8
Junín,Jauja,Pancan,1102,24,25,8
Junín,Jauja,Parco,1103,24,25,8
Junín,Jauja,Pomacancha,1104,24,25,8
Junín,Jauja,Ricran,1105,24,25,8
Junín,Jauja,San Lorenzo,1106,24,25,8
Junín,Jauja,San Pedro de Chunan,1107,24,25,8
Junín,Jauja,Sausa,1108,24,25,8
Junín,Jauja,Sincos,1109,24,25,8
Junín,Jauja,Tunan Marca,1110,24,25,8
Junín,Jauja,Yauli,1111,24,25,8
Junín,Jauja,Yauyos,1112,24,25,8
Junín,Junín,Junin,1113,24,25,8
Junín,Junín,Carhuamayo,1114,24,25,8
Junín,Junín,Ondores,1115,24,25,8
Junín,Junín,Ulcumayo,1116,24,25,8
Junín,Satipo,Satipo,1117,24,25,8
Junín,Satipo,Coviriali,1118,24,25,8
Junín,Satipo,Llaylla,1119,24,25,8
Junín,Satipo,Mazamari,1120,24,25,8
Junín,Satipo,Pampa Hermosa,1121,24,25,8
Junín,Satipo,Pangoa,1122,24,25,8
Junín,Satipo,Río Negro,1123,24,25,8
Junín,Satipo,Río Tambo,1124,24,25,8
Junín,Satipo,Vizcatan del Ene,1125,24,25,8
Junín,Tarma,Tarma,1126,24,25,8
Junín,Tarma,Acobamba,1127,24,25,8
Junín,Tarma,Huaricolca,1128,24,25,8
Junín,Tarma,Huasahuasi,1129,24,25,8
Junín,Tarma,La Unión,1130,24,25,8
Junín,Tarma,Palca,1131,24,25,8
Junín,Tarma,Palcamayo,1132,24,25,8
Junín,Tarma,San Pedro de Cajas,1133,24,25,8
Junín,Tarma,Tapo,1134,24,25,8
Junín,Yauli,La Oroya,1135,24,25,8
Junín,Yauli,Chacapalpa,1136,24,25,8
Junín,Yauli,Huay-Huay,1137,24,25,8
Junín,Yauli,Marcapomacocha,1138,24,25,8
Junín,Yauli,Morococha,1139,24,25,8
Junín,Yauli,Paccha,1140,24,25,8
Junín,Yauli,Santa Bárbara de Carhuacayan,1141,24,25,8
Junín,Yauli,Santa Rosa de Sacco,1142,24,25,8
Junín,Yauli,Suitucancha,1143,24,25,8
Junín,Yauli,Yauli,1144,24,25,8
Junín,Chupaca,Chupaca,1145,24,25,8
Junín,Chupaca,Ahuac,1146,24,25,8
Junín,Chupaca,Chongos Bajo,1147,24,25,8
Junín,Chupaca,Huachac,1148,24,25,8
Junín,Chupaca,Huamancaca Chico,1149,24,25,8
Junín,Chupaca,San Juan de Iscos,1150,24,25,8
Junín,Chupaca,San Juan de Jarpa,1151,24,25,8
Junín,Chupaca,Tres de Diciembre,1152,24,25,8
Junín,Chupaca,Yanacancha,1153,24,25,8
La Libertad,Trujillo,Trujillo,1154,24,25,8
La Libertad,Trujillo,El Porvenir,1155,24,25,8
La Libertad,Trujillo,Florencia de Mora,1156,24,25,8
La Libertad,Trujillo,Huanchaco,1157,24,25,8
La Libertad,Trujillo,La Esperanza,1158,24,25,8
La Libertad,Trujillo,Laredo,1159,24,25,8
La Libertad,Trujillo,Moche,1160,24,25,8
La Libertad,Trujillo,Poroto,1161,24,25,8
La Libertad,Trujillo,Salaverry,1162,24,25,8
La Libertad,Trujillo,Simbal,1163,24,25,8
La Libertad,Trujillo,Victor Larco Herrera,1164,24,25,8
La Libertad,Ascope,Ascope,1165,24,25,8
La Libertad,Ascope,Chicama,1166,24,25,8
La Libertad,Ascope,Chocope,1167,24,25,8
La Libertad,Ascope,Magdalena de Cao,1168,24,25,8
La Libertad,Ascope,Paijan,1169,24,25,8
La Libertad,Ascope,Rázuri,1170,24,25,8
La Libertad,Ascope,Santiago de Cao,1171,24,25,8
La Libertad,Ascope,Casa Grande,1172,24,25,8
La Libertad,Bolívar,Bolívar,1173,24,25,8
La Libertad,Bolívar,Bambamarca,1174,24,25,8
La Libertad,Bolívar,Condormarca,1175,24,25,8
La Libertad,Bolívar,Longotea,1176,24,25,8
La Libertad,Bolívar,Uchumarca,1177,24,25,8
La Libertad,Bolívar,Ucuncha,1178,24,25,8
La Libertad,Chepén,Chepen,1179,24,25,8
La Libertad,Chepén,Pacanga,1180,24,25,8
La Libertad,Chepén,Pueblo Nuevo,1181,24,25,8
La Libertad,Julcán,Julcan,1182,24,25,8
La Libertad,Julcán,Calamarca,1183,24,25,8
La Libertad,Julcán,Carabamba,1184,24,25,8
La Libertad,Julcán,Huaso,1185,24,25,8
La Libertad,Otuzco,Otuzco,1186,24,25,8
La Libertad,Otuzco,Agallpampa,1187,24,25,8
La Libertad,Otuzco,Charat,1188,24,25,8
La Libertad,Otuzco,Huaranchal,1189,24,25,8
La Libertad,Otuzco,La Cuesta,1190,24,25,8
La Libertad,Otuzco,Mache,1191,24,25,8
La Libertad,Otuzco,Paranday,1192,24,25,8
La Libertad,Otuzco,Salpo,1193,24,25,8
La Libertad,Otuzco,Sinsicap,1194,24,25,8
La Libertad,Otuzco,Usquil,1195,24,25,8
La Libertad,Pacasmayo,San Pedro de Lloc,1196,24,25,8
La Libertad,Pacasmayo,Guadalupe,1197,24,25,8
La Libertad,Pacasmayo,Jequetepeque,1198,24,25,8
La Libertad,Pacasmayo,Pacasmayo,1199,24,25,8
La Libertad,Pacasmayo,San José,1200,24,25,8
La Libertad,Pataz,Tayabamba,1201,24,25,8
La Libertad,Pataz,Buldibuyo,1202,24,25,8
La Libertad,Pataz,Chillia,1203,24,25,8
La Libertad,Pataz,Huancaspata,1204,24,25,8
La Libertad,Pataz,Huaylillas,1205,24,25,8
La Libertad,Pataz,Huayo,1206,24,25,8
La Libertad,Pataz,Ongon,1207,24,25,8
La Libertad,Pataz,Parcoy,1208,24,25,8
La Libertad,Pataz,Pataz,1209,24,25,8
La Libertad,Pataz,Pias,1210,24,25,8
La Libertad,Pataz,Santiago de Challas,1211,24,25,8
La Libertad,Pataz,Taurija,1212,24,25,8
La Libertad,Pataz,Urpay,1213,24,25,8
La Libertad,Sánchez Carrión,Huamachuco,1214,24,25,8
La Libertad,Sánchez Carrión,Chugay,1215,24,25,8
La Libertad,Sánchez Carrión,Cochorco,1216,24,25,8
La Libertad,Sánchez Carrión,Curgos,1217,24,25,8
La Libertad,Sánchez Carrión,Marcabal,1218,24,25,8
La Libertad,Sánchez Carrión,Sanagoran,1219,24,25,8
La Libertad,Sánchez Carrión,Sarin,1220,24,25,8
La Libertad,Sánchez Carrión,Sartimbamba,1221,24,25,8
La Libertad,Santiago de Chuco,Santiago de Chuco,1222,24,25,8
La Libertad,Santiago de Chuco,Angasmarca,1223,24,25,8
La Libertad,Santiago de Chuco,Cachicadan,1224,24,25,8
La Libertad,Santiago de Chuco,Mollebamba,1225,24,25,8
La Libertad,Santiago de Chuco,Mollepata,1226,24,25,8
La Libertad,Santiago de Chuco,Quiruvilca,1227,24,25,8
La Libertad,Santiago de Chuco,Santa Cruz de Chuca,1228,24,25,8
La Libertad,Santiago de Chuco,Sitabamba,1229,24,25,8
La Libertad,Gran Chimú,Cascas,1230,24,25,8
La Libertad,Gran Chimú,Lucma,1231,24,25,8
La Libertad,Gran Chimú,Marmot,1232,24,25,8
La Libertad,Gran Chimú,Sayapullo,1233,24,25,8
La Libertad,Virú,Viru,1234,24,25,8
La Libertad,Virú,Chao,1235,24,25,8
La Libertad,Virú,Guadalupito,1236,24,25,8
Lambayeque,Chiclayo,Chiclayo,1237,24,25,8
Lambayeque,Chiclayo,Chongoyape,1238,24,25,8
Lambayeque,Chiclayo,Eten,1239,24,25,8
Lambayeque,Chiclayo,Eten Puerto,1240,24,25,8
Lambayeque,Chiclayo,José Leonardo Ortiz,1241,24,25,8
Lambayeque,Chiclayo,La Victoria,1242,24,25,8
Lambayeque,Chiclayo,Lagunas,1243,24,25,8
Lambayeque,Chiclayo,Monsefu,1244,24,25,8
Lambayeque,Chiclayo,Nueva Arica,1245,24,25,8
Lambayeque,Chiclayo,Oyotun,1246,24,25,8
Lambayeque,Chiclayo,Picsi,1247,24,25,8
Lambayeque,Chiclayo,Pimentel,1248,24,25,8
Lambayeque,Chiclayo,Reque,1249,24,25,8
Lambayeque,Chiclayo,Santa Rosa,1250,24,25,8
Lambayeque,Chiclayo,Saña,1251,24,25,8
Lambayeque,Chiclayo,Cayalti,1252,24,25,8
Lambayeque,Chiclayo,Patapo,1253,24,25,8
Lambayeque,Chiclayo,Pomalca,1254,24,25,8
Lambayeque,Chiclayo,Pucala,1255,24,25,8
Lambayeque,Chiclayo,Tuman,1256,24,25,8
Lambayeque,Ferreñafe,Ferreñafe,1257,24,25,8
Lambayeque,Ferreñafe,Cañaris,1258,24,25,8
Lambayeque,Ferreñafe,Incahuasi,1259,24,25,8
Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,1260,24,25,8
Lambayeque,Ferreñafe,Pitipo,1261,24,25,8
Lambayeque,Ferreñafe,Pueblo Nuevo,1262,24,25,8
Lambayeque,Lambayeque,Lambayeque,1263,24,25,8
Lambayeque,Lambayeque,Chochope,1264,24,25,8
Lambayeque,Lambayeque,Illimo,1265,24,25,8
Lambayeque,Lambayeque,Jayanca,1266,24,25,8
Lambayeque,Lambayeque,Mochumi,1267,24,25,8
Lambayeque,Lambayeque,Morrope,1268,24,25,8
Lambayeque,Lambayeque,Motupe,1269,24,25,8
Lambayeque,Lambayeque,Olmos,1270,24,25,8
Lambayeque,Lambayeque,Pacora,1271,24,25,8
Lambayeque,Lambayeque,Salas,1272,24,25,8
Lambayeque,Lambayeque,San José,1273,24,25,8
Lambayeque,Lambayeque,Tucume,1274,24,25,8
Lima,Lima,Lima,1275,24,25,8
Lima,Lima,Ancón,1276,24,25,8
Lima,Lima,Ate,1277,24,25,8
Lima,Lima,Barranco,1278,24,25,8
Lima,Lima,Breña,1279,24,25,8
Lima,Lima,Carabayllo,1280,24,25,8
Lima,Lima,Chaclacayo,1281,24,25,8
Lima,Lima,Chorrillos,1282,24,25,8
Lima,Lima,Cieneguilla,1283,24,25,8
Lima,Lima,Comas,1284,24,25,8
Lima,Lima,El Agustino,1285,24,25,8
Lima,Lima,Independencia,1286,24,25,8
Lima,Lima,Jesús María,1287,24,25,8
Lima,Lima,La Molina,1288,24,25,8
Lima,Lima,La Victoria,1289,24,25,8
Lima,Lima,Lince,1290,24,25,8
Lima,Lima,Los Olivos,1291,24,25,8
Lima,Lima,Lurigancho,1292,24,25,8
Lima,Lima,Lurin,1293,24,25,8
Lima,Lima,Magdalena del Mar,1294,24,25,8
Lima,Lima,Pueblo Libre,1295,24,25,8
Lima,Lima,Miraflores,1296,24,25,8
Lima,Lima,Pachacamac,1297,24,25,8
Lima,Lima,Pucusana,1298,24,25,8
Lima,Lima,Puente Piedra,1299,24,25,8
Lima,Lima,Punta Hermosa,1300,24,25,8
Lima,Lima,Punta Negra,1301,24,25,8
Lima,Lima,Rímac,1302,24,25,8
Lima,Lima,San Bartolo,1303,24,25,8
Lima,Lima,San Borja,1304,24,25,8
Lima,Lima,San Isidro,1305,24,25,8
Lima,Lima,San Juan de Lurigancho,1306,24,25,8
Lima,Lima,San Juan de Miraflores,1307,24,25,8
Lima,Lima,San Luis,1308,24,25,8
Lima,Lima,San Martín de Porres,1309,24,25,8
Lima,Lima,San Miguel,1310,24,25,8
Lima,Lima,Santa Anita,1311,24,25,8
Lima,Lima,Santa María del Mar,1312,24,25,8
Lima,Lima,Santa Rosa,1313,24,25,8
Lima,Lima,Santiago de Surco,1314,24,25,8
Lima,Lima,Surquillo,1315,24,25,8
Lima,Lima,Villa El Salvador,1316,24,25,8
Lima,Lima,Villa María del Triunfo,1317,24,25,8
Lima,Barranca,Barranca,1318,24,25,8
Lima,Barranca,Paramonga,1319,24,25,8
Lima,Barranca,Pativilca,1320,24,25,8
Lima,Barranca,Supe,1321,24,25,8
Lima,Barranca,Supe Puerto,1322,24,25,8
Lima,Cajatambo,Cajatambo,1323,24,25,8
Lima,Cajatambo,Copa,1324,24,25,8
Lima,Cajatambo,Gorgor,1325,24,25,8
Lima,Cajatambo,Huancapon,1326,24,25,8
Lima,Cajatambo,Manas,1327,24,25,8
Lima,Canta,Canta,1328,24,25,8
Lima,Canta,Arahuay,1329,24,25,8
Lima,Canta,Huamantanga,1330,24,25,8
Lima,Canta,Huaros,1331,24,25,8
Lima,Canta,Lachaqui,1332,24,25,8
Lima,Canta,San Buenaventura,1333,24,25,8
Lima,Canta,Santa Rosa de Quives,1334,24,25,8
Lima,Cañete,San Vicente de Cañete,1335,24,25,8
Lima,Cañete,Asia,1336,24,25,8
Lima,Cañete,Calango,1337,24,25,8
Lima,Cañete,Cerro Azul,1338,24,25,8
Lima,Cañete,Chilca,1339,24,25,8
Lima,Cañete,Coayllo,1340,24,25,8
Lima,Cañete,Imperial,1341,24,25,8
Lima,Cañete,Lunahuana,1342,24,25,8
Lima,Cañete,Mala,1343,24,25,8
Lima,Cañete,Nuevo Imperial,1344,24,25,8
Lima,Cañete,Pacaran,1345,24,25,8
Lima,Cañete,Quilmana,1346,24,25,8
Lima,Cañete,San Antonio,1347,24,25,8
Lima,Cañete,San Luis,1348,24,25,8
Lima,Cañete,Santa Cruz de Flores,1349,24,25,8
Lima,Cañete,Zúñiga,1350,24,25,8
Lima,Huaral,Huaral,1351,24,25,8
Lima,Huaral,Atavillos Alto,1352,24,25,8
Lima,Huaral,Atavillos Bajo,1353,24,25,8
Lima,Huaral,Aucallama,1354,24,25,8
Lima,Huaral,Chancay,1355,24,25,8
Lima,Huaral,Ihuari,1356,24,25,8
Lima,Huaral,Lampian,1357,24,25,8
Lima,Huaral,Pacaraos,1358,24,25,8
Lima,Huaral,San Miguel de Acos,1359,24,25,8
Lima,Huaral,Santa Cruz de Andamarca,1360,24,25,8
Lima,Huaral,Sumbilca,1361,24,25,8
Lima,Huaral,Veintisiete de Noviembre,1362,24,25,8
Lima,Huarochirí,Matucana,1363,24,25,8
Lima,Huarochirí,Antioquia,1364,24,25,8
Lima,Huarochirí,Callahuanca,1365,24,25,8
Lima,Huarochirí,Carampoma,1366,24,25,8
Lima,Huarochirí,Chicla,1367,24,25,8
Lima,Huarochirí,Cuenca,1368,24,25,8
Lima,Huarochirí,Huachupampa,1369,24,25,8
Lima,Huarochirí,Huanza,1370,24,25,8
Lima,Huarochirí,Huarochiri,1371,24,25,8
Lima,Huarochirí,Lahuaytambo,1372,24,25,8
Lima,Huarochirí,Langa,1373,24,25,8
Lima,Huarochirí,Laraos,1374,24,25,8
Lima,Huarochirí,Mariatana,1375,24,25,8
Lima,Huarochirí,Ricardo Palma,1376,24,25,8
Lima,Huarochirí,San Andrés de Tupicocha,1377,24,25,8
Lima,Huarochirí,San Antonio,1378,24,25,8
Lima,Huarochirí,San Bartolomé,1379,24,25,8
Lima,Huarochirí,San Damian,1380,24,25,8
Lima,Huarochirí,San Juan de Iris,1381,24,25,8
Lima,Huarochirí,San Juan de Tantaranche,1382,24,25,8
Lima,Huarochirí,San Lorenzo de Quinti,1383,24,25,8
Lima,Huarochirí,San Mateo,1384,24,25,8
Lima,Huarochirí,San Mateo de Otao,1385,24,25,8
Lima,Huarochirí,San Pedro de Casta,1386,24,25,8
Lima,Huarochirí,San Pedro de Huancayre,1387,24,25,8
Lima,Huarochirí,Sangallaya,1388,24,25,8
Lima,Huarochirí,Santa Cruz de Cocachacra,1389,24,25,8
Lima,Huarochirí,Santa Eulalia,1390,24,25,8
Lima,Huarochirí,Santiago de Anchucaya,1391,24,25,8
Lima,Huarochirí,Santiago de Tuna,1392,24,25,8
Lima,Huarochirí,Santo Domingo de Los Olleros,1393,24,25,8
Lima,Huarochirí,Surco,1394,24,25,8
Lima,Huaura,Huacho,1395,24,25,8
Lima,Huaura,Ambar,1396,24,25,8
Lima,Huaura,Caleta de Carquin,1397,24,25,8
Lima,Huaura,Checras,1398,24,25,8
Lima,Huaura,Hualmay,1399,24,25,8
Lima,Huaura,Huaura,1400,24,25,8
Lima,Huaura,Leoncio Prado,1401,24,25,8
Lima,Huaura,Paccho,1402,24,25,8
Lima,Huaura,Santa Leonor,1403,24,25,8
Lima,Huaura,Santa María,1404,24,25,8
Lima,Huaura,Sayan,1405,24,25,8
Lima,Huaura,Vegueta,1406,24,25,8
Lima,Oyón,Oyon,1407,24,25,8
Lima,Oyón,Andajes,1408,24,25,8
Lima,Oyón,Caujul,1409,24,25,8
Lima,Oyón,Cochamarca,1410,24,25,8
Lima,Oyón,Navan,1411,24,25,8
Lima,Oyón,Pachangara,1412,24,25,8
Lima,Yauyos,Yauyos,1413,24,25,8
Lima,Yauyos,Alis,1414,24,25,8
Lima,Yauyos,Allauca,1415,24,25,8
Lima,Yauyos,Ayaviri,1416,24,25,8
Lima,Yauyos,Azángaro,1417,24,25,8
Lima,Yauyos,Cacra,1418,24,25,8
Lima,Yauyos,Carania,1419,24,25,8
Lima,Yauyos,Catahuasi,1420,24,25,8
Lima,Yauyos,Chocos,1421,24,25,8
Lima,Yauyos,Cochas,1422,24,25,8
Lima,Yauyos,Colonia,1423,24,25,8
Lima,Yauyos,Hongos,1424,24,25,8
Lima,Yauyos,Huampara,1425,24,25,8
Lima,Yauyos,Huancaya,1426,24,25,8
Lima,Yauyos,Huangascar,1427,24,25,8
Lima,Yauyos,Huantan,1428,24,25,8
Lima,Yauyos,Huañec,1429,24,25,8
Lima,Yauyos,Laraos,1430,24,25,8
Lima,Yauyos,Lincha,1431,24,25,8
Lima,Yauyos,Madean,1432,24,25,8
Lima,Yauyos,Miraflores,1433,24,25,8
Lima,Yauyos,Omas,1434,24,25,8
Lima,Yauyos,Putinza,1435,24,25,8
Lima,Yauyos,Quinches,1436,24,25,8
Lima,Yauyos,Quinocay,1437,24,25,8
Lima,Yauyos,San Joaquín,1438,24,25,8
Lima,Yauyos,San Pedro de Pilas,1439,24,25,8
Lima,Yauyos,Tanta,1440,24,25,8
Lima,Yauyos,Tauripampa,1441,24,25,8
Lima,Yauyos,Tomas,1442,24,25,8
Lima,Yauyos,Tupe,1443,24,25,8
Lima,Yauyos,Viñac,1444,24,25,8
Lima,Yauyos,Vitis,1445,24,25,8
