departamento,provincia,distrito,id,costo_despacho_sin_recojo,costo_despacho_con_recojo,dias_despacho
San Martín,Tocache,Tocache,1805,17,17,8
San Martín,Tocache,Nuevo Progreso,1806,17,17,8
San Martín,Tocache,Polvora,1807,17,17,8
San Martín,Tocache,Shunte,1808,17,17,8
San Martín,Tocache,Uchiza,1809,17,17,8
Tacna,Tacna,Tacna,1810,17,17,8
Tacna,Tacna,Alto de la Alianza,1811,17,17,8
Tacna,Tacna,Calana,1812,17,17,8
Tacna,Tacna,Ciudad Nueva,1813,17,17,8
Tacna,Tacna,Inclan,1814,17,17,8
Tacna,Tacna,Pachia,1815,17,17,8
Tacna,Tacna,Palca,1816,17,17,8
Tacna,Tacna,Pocollay,1817,17,17,8
Tacna,Tacna,Sama,1818,17,17,8
Tacna,Tacna,Coronel Gregorio Albarracín Lanchipa,1819,17,17,8
Tacna,Tacna,La Yarada los Palos,1820,17,17,8
Tacna,Candarave,Candarave,1821,17,17,8
Tacna,Candarave,Cairani,1822,17,17,8
Tacna,Candarave,Camilaca,1823,17,17,8
Tacna,Candarave,Curibaya,1824,17,17,8
Tacna,Candarave,Huanuara,1825,17,17,8
Tacna,Candarave,Quilahuani,1826,17,17,8
Tacna,Jorge Basadre,Locumba,1827,17,17,8
Tacna,Jorge Basadre,Ilabaya,1828,17,17,8
Tacna,Jorge Basadre,Ite,1829,17,17,8
Tacna,Tarata,Tarata,1830,17,17,8
Tacna,Tarata,Héroes Albarracín,1831,17,17,8
Tacna,Tarata,Estique,1832,17,17,8
Tacna,Tarata,Estique-Pampa,1833,17,17,8
Tacna,Tarata,Sitajara,1834,17,17,8
Tacna,Tarata,Susapaya,1835,17,17,8
Tacna,Tarata,Tarucachi,1836,17,17,8
Tacna,Tarata,Ticaco,1837,17,17,8
Tumbes,Tumbes,Tumbes,1838,17,17,8
Tumbes,Tumbes,Corrales,1839,17,17,8
Tumbes,Tumbes,La Cruz,1840,17,17,8
Tumbes,Tumbes,Pampas de Hospital,1841,17,17,8
Tumbes,Tumbes,San Jacinto,1842,17,17,8
Tumbes,Tumbes,San Juan de la Virgen,1843,17,17,8
Tumbes,Contralmirante Villar,Zorritos,1844,17,17,8
Tumbes,Contralmirante Villar,Casitas,1845,17,17,8
Tumbes,Contralmirante Villar,Canoas de Punta Sal,1846,17,17,8
Tumbes,Zarumilla,Zarumilla,1847,17,17,8
Tumbes,Zarumilla,Aguas Verdes,1848,17,17,8
Tumbes,Zarumilla,Matapalo,1849,17,17,8
Tumbes,Zarumilla,Papayal,1850,17,17,8
Ucayali,Coronel Portillo,Calleria,1851,17,17,8
Ucayali,Coronel Portillo,Campoverde,1852,17,17,8
Ucayali,Coronel Portillo,Iparia,1853,17,17,8
Ucayali,Coronel Portillo,Masisea,1854,17,17,8
Ucayali,Coronel Portillo,Yarinacocha,1855,17,17,8
Ucayali,Coronel Portillo,Nueva Requena,1856,17,17,8
Ucayali,Coronel Portillo,Manantay,1857,17,17,8
Ucayali,Atalaya,Raymondi,1858,17,17,8
Ucayali,Atalaya,Sepahua,1859,17,17,8
Ucayali,Atalaya,Tahuania,1860,17,17,8
Ucayali,Atalaya,Yurua,1861,17,17,8
Ucayali,Padre Abad,Padre Abad,1862,17,17,8
Ucayali,Padre Abad,Irazola,1863,17,17,8
Ucayali,Padre Abad,Curimana,1864,17,17,8
Ucayali,Padre Abad,Neshuya,1865,17,17,8
Ucayali,Padre Abad,Alexander Von Humboldt,1866,17,17,8
Ucayali,Purús,Purus,1867,17,17,8
